student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
8,B.TECH (COMPUTER SCIENCE AND TECHNOLOGY),UG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the principles and practices of computer science and technology. It covers theoretical foundations, algorithms, data structures, and the application of these concepts to solve complex computational problems. The curriculum emphasizes logical thinking and problem-solving skills within the field of computing.",Regular,4 year,"['Programming skills', 'Algorithmic thinking', 'Problem-solving', 'Data structures', 'Computational logic']","['Software Developer', 'Systems Analyst', 'Data Scientist', 'IT Consultant', 'Computer Engineer']",PreUG,,,[],0.0956492061595408,0,0,0.0,
8,Bachelor of Science (Maths),UG,Science,Candidates must have passed the Senior Secondary Examination (10+2) with Mathematics as a subject and at least 50% marks.,"This program focuses on the study of mathematical principles, theoretical foundations, and quantitative methods. It develops analytical skills necessary for understanding complex mathematical concepts and problem-solving in various fields.",Regular,4 year,"['Mathematical reasoning', 'Quantitative analysis', 'Problem-solving', 'Abstract thinking']","['Mathematics teacher', 'Data analyst', 'Actuarial science', 'Research assistant']",PreUG,50.0,,"['Mathematics', 'Science']",0.0826665274298287,0,0,41.400000000000006,
9,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1798608605362865,1,0,0.0,
9,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.1527851895618761,0,0,0.0,
9,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.1046349162059344,1,0,17.5,
9,Master of Science (Mathematics),PG,Science,Requires a Bachelor's degree in Mathematics or a related subject with at least 50% marks.,"This program focuses on advanced mathematical concepts and theoretical foundations. It involves in-depth study of mathematical theories, problem-solving techniques, and advanced analytical methods.",Open and Distance Learning Mode,2 year,"['Mathematical reasoning', 'Advanced problem-solving', 'Theoretical analysis']","['Mathematical analyst', 'Quantitative researcher', 'Data scientist']",UG,50.0,,"['Mathematics', 'Science']",0.090741457870317,1,0,17.5,
9,Certificate Course in AI and ML in Pharmaceutical Sciences,PG,Science,Candidates must have passed the Senior Secondary Examination (10+2) with at least 50% marks.,"This program focuses on applying Artificial Intelligence and Machine Learning techniques within the context of pharmaceutical sciences. It covers the integration of computational methods to solve complex problems in drug discovery, development, and pharmaceutical research. The curriculum emphasizes the intersection of data science and pharmaceutical knowledge.",Regular,6 Months,"['AI application', 'ML modeling', 'Pharmaceutical data analysis', 'Computational methods']","['AI pharmaceutical analyst', 'ML drug discovery specialist', 'Pharmaceutical data scientist', 'Bioinformatics researcher']",UG,50.0,,[],0.0901507797793252,1,0,17.5,
9,Master of Science (Mathematics),PG,Science,Requires a Bachelor's degree in Mathematics or a related subject with at least 50% marks.,"This program focuses on advanced mathematical concepts and theoretical foundations. It involves in-depth study of mathematical theories, problem-solving techniques, and advanced analytical methods.",Open and Distance Learning Mode,2 year,"['Mathematical reasoning', 'Abstract problem-solving', 'Advanced analysis']","['Mathematical analyst', 'Quantitative researcher', 'Data scientist']",UG,50.0,,"['Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics', 'Mathematics']",0.0895794845355356,1,0,17.5,
9,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0859930325320973,1,0,0.0,
10,Ph.D (POLITICAL SCIENCE),PhD,Humanities,No specific eligibility requirements are provided.,"This program focuses on advanced theoretical and empirical research within the field of political science. It involves in-depth study of political systems, governance, and social behavior.",Regular,,"['Research skills', 'Critical thinking', 'Theoretical analysis']","['Academic researcher', 'Policy analyst', 'Political consultant']",PG,,,[],0.1272039583926006,1,0,0.0,
10,Ph.D (STATISTICS),PhD,Science,No specific eligibility requirements were provided.,"This program focuses on advanced theoretical and applied statistical methods. It involves in-depth study of probability theory, statistical inference, and data modeling techniques. The curriculum emphasizes rigorous mathematical foundations and analytical problem-solving.",Regular,,"['Statistical modeling', 'Data analysis', 'Mathematical reasoning', 'Inferential statistics']","['Research scientist', 'Data analyst', 'Statistician', 'Machine learning specialist']",PG,,,[],0.0883252903874447,0,0,0.0,
10,Ph.D (Public Administration),PhD,Management,No specific eligibility requirements were provided.,"This program focuses on the theoretical and empirical study of public administration. It involves in-depth research into the policies, organizations, and processes of governance.",Regular,,"['Research skills', 'Policy analysis', 'Critical thinking']","['Public sector management', 'Policy analyst', 'Government administrator']",PG,,,[],0.0833263599291354,0,0,0.0,
10,Ph.D (C.S.E)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced research and scholarly investigation within the field of Computer Science and Engineering. It involves in-depth study of theoretical concepts, advanced algorithms, and novel problem-solving techniques.",Regular,,"['Research skills', 'Algorithm design', 'Problem solving', 'Theoretical analysis']","['Research scholar', 'Senior engineer', 'Academic researcher', 'Consultant']",PG,,,[],0.0796010190659342,0,0,0.0,
10,Ph.D (E.C.E)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced research within the field of Electrical and Computer Engineering. It involves in-depth study of theoretical concepts, advanced problem-solving, and original research methodologies.",Regular,,"['Research skills', 'Problem solving', 'Theoretical analysis']","['Research scholar', 'Senior engineer', 'Academic researcher']",PG,,,[],0.0792610053923201,0,0,0.0,
10,Ph.D (MECHANICAL ENGG.)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced theoretical knowledge, research methodologies, and specialized problem-solving within the field of mechanical engineering. It involves in-depth study of complex systems, material science, and design principles.",Regular,,"['Research skills', 'Problem solving', 'Theoretical analysis']","['Research scientist', 'Senior engineer', 'Academic researcher']",PG,,,[],0.076750671144791,0,0,0.0,
